       PULSAR               R.A.           error R.A.          DEC           error DEC        type              P (s)             error P         P_dot (10^{-18} s/s)      error P_dot (1    P_b (days)       error P_b           e            error e      f (M_sun)      error f     M_t (M_sun)    error M_t    M_p (M_sun)    error M_p    M_c (M_sun)        error M_c       Chirp (M_sun)  delta (deg)   error delta      Chi_f        Chi_eff     tau_c (Gyr)   tau_GW (Gyr)    l (deg)       b (deg)       z (kpc)       error z       DM (pc/cm^3)     error DM      mu_alpha (mas/yr)      error mu_alpha       mu_delta (mas/yr)         error mu_delta         mu_l (mas/yr)        error mu_l        mu_b (mas/yr)       error mu_b      D (kpc) NE2001   error D NE2001D (kpc) YMW16 error D YMW16     D (kpc)      error D    
     J0453+1559        04:53:45.41368       5.00E-05       15:59:21.306       5.90E-03      recycled         0.045781816          3.00E-15               0.18616               7.00E-05       4.072468588       4.00E-09       0.11251832       4.00E-08     0.19601284     2.20E-05       2.734        4.00E-03       1.559        5.00E-03       1.174             0.004            1.17539                                    0.0005                       4.1           1453        184.1245      -17.1369      -0.2947                        30.305         2.60E-04            -5.4                  0.4                   -5.3                     3.6                  1.141               2.930             -7.479             2.130              1.069                         0.521                                 
     J0509+3801         05:09:31.788        3.00E-04        38:01:18.1        1.50E-02      recycled         0.076541349          1.00E-13                7.931                2.00E-03       0.379583785       3.00E-09         0.5864         6.00E-06      0.06425       3.00E-05       2.805         0.003          1.34          0.08          1.46              0.08            1.21743                                    0.003                       0.153         0.576        168.275        -1.187                                      69.079         9.00E-04                                                                                                                                                                                  1.925                         1.562                                 
    J0514-4002A        05:14:06.69271       2.00E-04      -40:02:48.8930      1.90E-03         GC            0.004990575          2.40E-12               0.0007                1.30E-04       18.78517922       1.90E-08       0.8879771        1.10E-06     0.1454196      3.30E-06       2.473        6.00E-04        1.25       0.06/-0.05       1.22           0.05/-0.06         1.07503                                    0.0447                       113          508.2        244.514     -35,036.000                                    52.140         3.70E-04            5.19                 0.22                  -0.56                    0.25                                                                                             43.548                           25                        11.95     
    J0737-3039A        07:37:51.248419      2.60E-05     -30:39:40.71431      1.00E-04      recycled           0.02269            6.00E-14                1.74                   0.05         0.102251559       1.00E-12      0.087777023       6.10E-08     0.29096571     8.70E-07      2.587052   0.000009/-0.00   1.338185   0.000012/-0.00   1.248868     0.000013/-0.000011     1.12527         3.2                        0.0185        0.0096        0.207         0.086        245.236       -4.5049       -0.0577                        48.917                            -2.567                0.03                  2.082                    0.038                 -3.066              0.036             -1.235             0.032             0.5217                         1.069                       0.735          0.06     
    J0737-3039B        07:37:51.248419      2.60E-05     -30:39:40.71431      1.00E-04    non-recycled          2.773             4.00E-10                 880                   130          0.102251559       1.00E-12      0.087777023       6.10E-08       0.3579       1.10E-03      2.587052   0.000009/-0.00   1.338185   0.000012/-0.00   1.248868     0.000013/-0.000011     1.12527         130            1             0           0.0096         0.05         0.086        245.236       -4.5049       -0.0577                        48.917                            -2.567                0.03                  2.082                    0.038                 -3.066              0.036             -1.235             0.032             0.5217                         1.069                       0.735          0.06     
     J1018-1523          10:18:12.72                       -15:23:10.20                     recycled            0.083             3.00E-13                0.109                6.00E-03        8.9839727        6.00E-07        0.227749        2.00E-06      0.238062                    2.300000        0.3                                                                                                                                                 121          13620        257.130       33.5300                                      17.158         2.00E-03                                                                                                                                                                                   0.8                          1.100                                 
     J1325-6253         13:25:04.8907       2.00E-04      -62:53:39.594       2.00E-03      recycled         0.028968593          4.00E-14                0.048                1.40E-02       1.81559019        7.00E-08       0.0640091        7.00E-07     0.1415168      1.00E-07        2.57        6.00E-02                                                                                                                                              9.57          190         306.750        -0.271                                     303.331         3.00E-03                                                                                                                                                                                  5.38                           6.4                                  
     J1411+2551         14:11:18.866        3.00E-03       25:51:08.39        7.00E-02      recycled         0.062452896          2.00E-15               0.0956                5.10E-03       2.615856779       8.00E-11       0.1699308        4.00E-07     0.1223898      9.00E-07       2.538        2.20E-02                                                                                                                                             10.36          466          33.379        72.101        0.9297                        12.374         3.00E-04             -3                   12                     -4                       9                   -4.393              9.067              2.366             11.920             0.977                         1.131                                 
     J1518+4904        15:18:16.799084      1.60E-05      49:04:34.25119      1.60E-04      recycled         0.040934989          6.00E-16               0.02719               3.00E-05       8.634005096       1.10E-09       0.24948451       3.00E-08     0.1115988                     2.7183       7.00E-04                                                                                                                                              23.6          9974         80.81         54.28         0.6576                        11.611         8.00E-05           -0.67                 0.04                  -8.53                    0.04                  -7.497              0.04               4.123              0.04              0.636         0.09/-0.08      0.964                        0.81          0.02     
